core.n,sample.n,vol.sample,DO.mgl,vol.added,notes,pH,date.time,temp.C,tech,id.core_sample,id.core_date,SRP.mgl,Timestamp,Specific Conductance (uS/cm),Dissolved Oxygen (mg/L),ORP_1 (mV),pH_1 (units),Temperature (C),site,plot,rep,treatment,yr,yr_core,yr_core_sample,core_sample,pH_1 (Units),Comment,Folder,Unit ID,site.plot.trt.rep,site.name,site.n,site.plot,radius,azimuth,date.collect,Label,H.add (cm),Notes,site.plot.treatment.rep,site.plot.rep,n,sample.date,label,start_time,prev_time,prev_SRP,Days Elapsed,dt,dSRPdt,Flux,do,temp,ph,siteB
18,10,5,0.28,NA,NA,NA,2018-08-09T17:38:00Z,20.7,NA,2018.18s9,18 2018-08-09,0.169978,2018-08-09T17:38:00Z,NA,0.28,NA,NA,20.7,Sa,3,3,N2,18,y18c18,y18c18s10,c18s10,NA,NA,NA,NA,NA,NA,NA,SE3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-31T01:00:00Z,2018-08-08T18:38:00Z,NA,9.69305555555556,0.958333333333333,NA,NA,0.28,20.7,NA,Sa
18,11,5,0.28,NA,NA,NA,2018-08-10T16:10:00Z,20.7,NA,2018.18s10,18 2018-08-10,NA,2018-08-10T16:10:00Z,NA,0.28,NA,NA,20.7,Sa,3,3,N2,18,y18c18,y18c18s11,c18s11,NA,NA,NA,NA,NA,NA,NA,SE3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-31T01:00:00Z,2018-08-09T17:38:00Z,0.169978,10.6319444444444,0.938888888888889,NA,NA,0.28,20.7,NA,Sa
18,12,5,0.17,NA,NA,NA,2018-08-12T22:04:00Z,21.6,NA,2018.18s11,18 2018-08-12,0.099172,2018-08-12T22:04:00Z,NA,0.17,NA,NA,21.6,Sa,3,3,N2,18,y18c18,y18c18s12,c18s12,NA,NA,NA,NA,NA,NA,NA,SE3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-31T01:00:00Z,2018-08-10T16:10:00Z,NA,12.8777777777778,2.24583333333333,NA,NA,0.17,21.6,NA,Sa
18,13,5,0.25,NA,NA,NA,2018-08-14T21:09:00Z,20.6,NA,2018.18s12,18 2018-08-14,NA,2018-08-14T21:09:00Z,NA,0.25,NA,NA,20.6,Sa,3,3,N2,18,y18c18,y18c18s13,c18s13,NA,NA,NA,NA,NA,NA,NA,SE3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-31T01:00:00Z,2018-08-12T22:04:00Z,0.099172,14.8395833333333,1.96180555555556,NA,NA,0.25,20.6,NA,Sa
18,14,5,0.32,NA,NA,7.22,2018-08-16T15:18:00Z,21,NA,2018.18s13,18 2018-08-16,0.12755,2018-08-16T15:18:00Z,NA,0.32,NA,7.22,21,Sa,3,3,N2,18,y18c18,y18c18s14,c18s14,NA,NA,NA,NA,NA,NA,NA,SE3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-31T01:00:00Z,2018-08-14T21:09:00Z,NA,16.5958333333333,1.75625,NA,NA,0.32,21,7.22,Sa
18,15,5,0.63,NA,NA,8.07,2018-08-18T12:18:00Z,21.3,NA,2018.18s14,18 2018-08-18,NA,2018-08-18T12:18:00Z,NA,0.63,NA,8.07,21.3,Sa,3,3,N2,18,y18c18,y18c18s15,c18s15,NA,NA,NA,NA,NA,NA,NA,SE3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-31T01:00:00Z,2018-08-16T15:18:00Z,0.12755,18.4708333333333,1.875,NA,NA,0.63,21.3,8.07,Sa
4,0,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,20,AW & MK,2019.4s0,4 2019-07-09,0.005,NA,NA,NA,NA,NA,NA,OCD,2,4,N2,19,y19c4,y19c4s0,c4s0,NA,NA,NA,NA,OCD.2.N2.4,Otter Creek Demarais,NA,OCD.2,3.8,193,2019-07-09T00:00:00Z,Soil OCD.2.4 (N2) {rad: 3.8 az: 193} 7/9/19 aw [04],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-09T18:45:00Z,NA,0,0,NA,NA,NA,20,NA,OCD
4,1,5,0.48,5,NA,NA,2019-07-10T18:45:00Z,NA,AW & MK,2019.4s1,4 2019-07-10,0.02322,2019-07-10T18:54:00Z,269.1,0.49,134.1,NA,19,OCD,2,4,N2,19,y19c4,y19c4s1,c4s1,9.11,NA,IC2019,11K101054,OCD.2.N2.4,Otter Creek Demarais,NA,OCD.2,3.8,193,2019-07-09T00:00:00Z,Soil OCD.2.4 (N2) {rad: 3.8 az: 193} 7/9/19 aw [04],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-09T18:45:00Z,NA,1,1,NA,NA,0.48,19,9.11,OCD
4,2,5,0.24,30,NA,NA,2019-07-11T15:00:00Z,20,AW & IA,2019.4s2,4 2019-07-11,0.02969,2019-07-11T16:32:00Z,275.8,0.23,156.3,NA,19.5,OCD,2,4,N2,19,y19c4,y19c4s2,c4s2,9.07,NA,IC2019,11K101054,OCD.2.N2.4,Otter Creek Demarais,NA,OCD.2,3.8,193,2019-07-09T00:00:00Z,Soil OCD.2.4 (N2) {rad: 3.8 az: 193} 7/9/19 aw [04],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-10T18:45:00Z,0.02322,1.84375,0.84375,0.007668148148148148,0.0015336296296296296,0.24,19.5,9.07,OCD
4,3,5,0.46,0,NA,NA,2019-07-12T18:45:00Z,20,AW,2019.4s3,4 2019-07-12,0.0337,2019-07-12T14:18:00Z,297.3,0.46,158,NA,20,OCD,2,4,N2,19,y19c4,y19c4s3,c4s3,8.73,NA,IC2019,11K101054,OCD.2.N2.4,Otter Creek Demarais,NA,OCD.2,3.8,193,2019-07-09T00:00:00Z,Soil OCD.2.4 (N2) {rad: 3.8 az: 193} 7/9/19 aw [04],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-11T15:00:00Z,0.02969,3,1.15625,0.0034681081081081077,6.936216216216215e-4,0.46,20,8.73,OCD
4,4,5,0.64,10,NA,NA,2019-07-13T11:21:00Z,20.9,mk,2019.4s4,4 2019-07-13,0.03341,2019-07-13T11:29:00Z,310.3,0.65,108.4,NA,20.9,OCD,2,4,N2,19,y19c4,y19c4s4,c4s4,8.55,NA,IC2019,11K101054,OCD.2.N2.4,Otter Creek Demarais,NA,OCD.2,3.8,193,2019-07-09T00:00:00Z,Soil OCD.2.4 (N2) {rad: 3.8 az: 193} 7/9/19 aw [04],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-12T18:45:00Z,0.0337,3.69166666666667,0.691666666666667,-4.1927710843373293e-4,-8.385542168674659e-5,0.64,20.9,8.55,OCD
4,5,5,0.3,5,NA,NA,2019-07-14T11:00:00Z,21.7,mk,2019.4s5,4 2019-07-14,0.03004,2019-07-14T11:03:00Z,322.9,0.3,-138.8,NA,21.8,OCD,2,4,N2,19,y19c4,y19c4s5,c4s5,8.29,NA,IC2019,11K101054,OCD.2.N2.4,Otter Creek Demarais,NA,OCD.2,3.8,193,2019-07-09T00:00:00Z,Soil OCD.2.4 (N2) {rad: 3.8 az: 193} 7/9/19 aw [04],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-13T11:21:00Z,0.03341,4.67708333333333,0.985416666666667,-0.0034198731501057095,-6.83974630021142e-4,0.3,21.8,8.29,OCD
4,6,5,0.23,NA,NA,NA,2019-07-15T14:09:00Z,21.5,MK,2019.4s6,4 2019-07-15,0.03374,2019-07-15T14:19:00Z,330.7,0.23,-187.7,NA,21.4,OCD,2,4,N2,19,y19c4,y19c4s6,c4s6,7.9,NA,IC2019,11K101054,OCD.2.N2.4,Otter Creek Demarais,NA,OCD.2,3.8,193,2019-07-09T00:00:00Z,Soil OCD.2.4 (N2) {rad: 3.8 az: 193} 7/9/19 aw [04],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-14T11:00:00Z,0.03004,5.80833333333333,1.13125,0.0032707182320441974,6.541436464088395e-4,0.23,21.4,7.9,OCD
4,7,5,0.27,5,NA,NA,2019-07-16T10:46:00Z,20.9,MK & AW,2019.4s7,4 2019-07-16,0.02233,2019-07-16T12:26:00Z,334.7,0.27,-163.6,NA,20.9,OCD,2,4,N2,19,y19c4,y19c4s7,c4s7,8.12,NA,IC2019,11K101054,OCD.2.N2.4,Otter Creek Demarais,NA,OCD.2,3.8,193,2019-07-09T00:00:00Z,Soil OCD.2.4 (N2) {rad: 3.8 az: 193} 7/9/19 aw [04],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-15T14:09:00Z,0.03374,6.66736111111111,0.859027777777778,-0.01328245755860954,-0.0026564915117219083,0.27,20.9,8.12,OCD
4,8,5,0.42,0,NA,NA,2019-07-18T10:38:00Z,20.3,IA,2019.4s8,4 2019-07-18,0.05995,2019-07-18T10:44:00Z,354.3,0.41,-234.7,NA,20.3,OCD,2,4,N2,19,y19c4,y19c4s8,c4s8,7.99,NA,IC2019,11K101054,OCD.2.N2.4,Otter Creek Demarais,NA,OCD.2,3.8,193,2019-07-09T00:00:00Z,Soil OCD.2.4 (N2) {rad: 3.8 az: 193} 7/9/19 aw [04],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-16T10:46:00Z,0.02233,8.66180555555556,1.99444444444444,0.018862395543175488,0.003772479108635098,0.42,20.3,7.99,OCD
4,9,5,NA,0,NA,NA,2019-07-20T15:30:00Z,21.6,IA & AW,2019.4s9,4 2019-07-20,0.12175,2019-07-20T15:26:00Z,368.8,0.88,-129,NA,21.8,OCD,2,4,N2,19,y19c4,y19c4s9,c4s9,7.51,NA,IC2019,11K101054,OCD.2.N2.4,Otter Creek Demarais,NA,OCD.2,3.8,193,2019-07-09T00:00:00Z,Soil OCD.2.4 (N2) {rad: 3.8 az: 193} 7/9/19 aw [04],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-18T10:38:00Z,0.05995,10.8645833333333,2.20277777777778,0.028055485498108445,0.005611097099621689,0.88,21.8,7.51,OCD
4,10,5,0.31,NA,NA,NA,2019-07-22T11:00:00Z,20.3,mk,2019.4s10,4 2019-07-22,0.06023,2019-07-22T11:12:00Z,369.1,0.31,-97.1,NA,22.4,OCD,2,4,N2,19,y19c4,y19c4s10,c4s10,7.84,NA,IC2019,11K101054,OCD.2.N2.4,Otter Creek Demarais,NA,OCD.2,3.8,193,2019-07-09T00:00:00Z,Soil OCD.2.4 (N2) {rad: 3.8 az: 193} 7/9/19 aw [04],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-20T15:30:00Z,0.12175,12.6770833333333,1.8125,-0.03394206896551724,-0.0067884137931034485,0.31,22.4,7.84,OCD
4,11,5,0.41,15,NA,NA,2019-07-25T08:30:00Z,20.1,IA & AW,2019.4s11,4 2019-07-25,0.06058,2019-07-25T09:43:00Z,365.6,0.41,-134.2,NA,20.1,OCD,2,4,N2,19,y19c4,y19c4s11,c4s11,7.9,NA,IC2019,11K101054,OCD.2.N2.4,Otter Creek Demarais,NA,OCD.2,3.8,193,2019-07-09T00:00:00Z,Soil OCD.2.4 (N2) {rad: 3.8 az: 193} 7/9/19 aw [04],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-22T11:00:00Z,0.06023,15.5729166666667,2.89583333333333,1.2086330935251905e-4,2.417266187050381e-5,0.41,20.1,7.9,OCD
4,12,5,0.39,NA,NA,NA,2019-07-26T11:00:00Z,NA,IA & AW,2019.4s12,4 2019-07-26,0.06014,2019-07-26T11:22:00Z,374.4,0.39,-188.7,NA,19.8,OCD,2,4,N2,19,y19c4,y19c4s12,c4s12,8.07,NA,IC2019,11K101054,OCD.2.N2.4,Otter Creek Demarais,NA,OCD.2,3.8,193,2019-07-09T00:00:00Z,Soil OCD.2.4 (N2) {rad: 3.8 az: 193} 7/9/19 aw [04],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-25T08:30:00Z,0.06058,16.6770833333333,1.10416666666667,-3.984905660377384e-4,-7.969811320754769e-5,0.39,19.8,8.07,OCD
5,0,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,20,AW & MK,2019.5s0,5 2019-07-09,0.005,NA,NA,NA,NA,NA,NA,OCD,2,5,N2,19,y19c5,y19c5s0,c5s0,NA,NA,NA,NA,OCD.2.N2.5,Otter Creek Demarais,NA,OCD.2,1.3,34,2019-07-09T00:00:00Z,Soil OCD.2.5 (N2) {rad: 1.3 az: 34} 7/9/19 aw [05],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-09T18:45:00Z,NA,0,0,NA,NA,NA,20,NA,OCD
5,1,5,0.75,40,NA,NA,2019-07-10T18:45:00Z,NA,AW & MK,2019.5s1,5 2019-07-10,0.0058824,2019-07-10T18:58:00Z,196.6,0.75,131.5,NA,19,OCD,2,5,N2,19,y19c5,y19c5s1,c5s1,9.07,NA,IC2019,11K101054,OCD.2.N2.5,Otter Creek Demarais,NA,OCD.2,1.3,34,2019-07-09T00:00:00Z,Soil OCD.2.5 (N2) {rad: 1.3 az: 34} 7/9/19 aw [05],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-09T18:45:00Z,NA,1,1,NA,NA,0.75,19,9.07,OCD
5,2,5,0.53,30,NA,NA,2019-07-11T15:00:00Z,20,AW & IA,2019.5s2,5 2019-07-11,0.0091065,2019-07-11T16:33:00Z,273,0.52,155.6,NA,19.5,OCD,2,5,N2,19,y19c5,y19c5s2,c5s2,8.93,NA,IC2019,11K101054,OCD.2.N2.5,Otter Creek Demarais,NA,OCD.2,1.3,34,2019-07-09T00:00:00Z,Soil OCD.2.5 (N2) {rad: 1.3 az: 34} 7/9/19 aw [05],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-10T18:45:00Z,0.0058824,1.84375,0.84375,0.0038211555555555552,7.642311111111111e-4,0.53,19.5,8.93,OCD
5,3,5,0.95,0,NA,NA,2019-07-12T18:45:00Z,20,AW,2019.5s3,5 2019-07-12,0,2019-07-12T14:20:00Z,282.6,0.95,164.3,NA,19.9,OCD,2,5,N2,19,y19c5,y19c5s3,c5s3,8.55,NA,IC2019,11K101054,OCD.2.N2.5,Otter Creek Demarais,NA,OCD.2,1.3,34,2019-07-09T00:00:00Z,Soil OCD.2.5 (N2) {rad: 1.3 az: 34} 7/9/19 aw [05],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-11T15:00:00Z,0.0091065,3,1.15625,-0.007875891891891891,-0.0015751783783783783,0.95,19.9,8.55,OCD
5,4,5,0.68,10,NA,NA,2019-07-13T11:21:00Z,20.9,mk,2019.5s4,5 2019-07-13,0.01256,2019-07-13T11:32:00Z,254.1,0.67,99.3,NA,20.7,OCD,2,5,N2,19,y19c5,y19c5s4,c5s4,8.57,NA,IC2019,11K101054,OCD.2.N2.5,Otter Creek Demarais,NA,OCD.2,1.3,34,2019-07-09T00:00:00Z,Soil OCD.2.5 (N2) {rad: 1.3 az: 34} 7/9/19 aw [05],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-12T18:45:00Z,0,3.69166666666667,0.691666666666667,0.018159036144578315,0.0036318072289156633,0.68,20.7,8.57,OCD
5,5,5,0.61,5,NA,NA,2019-07-14T11:00:00Z,21.7,mk,2019.5s5,5 2019-07-14,0.0183,2019-07-14T11:06:00Z,299.9,0.61,-118.5,NA,21.7,OCD,2,5,N2,19,y19c5,y19c5s5,c5s5,8.26,NA,IC2019,11K101054,OCD.2.N2.5,Otter Creek Demarais,NA,OCD.2,1.3,34,2019-07-09T00:00:00Z,Soil OCD.2.5 (N2) {rad: 1.3 az: 34} 7/9/19 aw [05],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-13T11:21:00Z,0.01256,4.67708333333333,0.985416666666667,0.005824947145877378,0.0011649894291754757,0.61,21.7,8.26,OCD
5,6,5,0.3,NA,NA,NA,2019-07-15T14:09:00Z,21.5,MK,2019.5s6,5 2019-07-15,0.02702,2019-07-15T14:20:00Z,313.9,0.32,-202.8,NA,21.4,OCD,2,5,N2,19,y19c5,y19c5s6,c5s6,7.79,NA,IC2019,11K101054,OCD.2.N2.5,Otter Creek Demarais,NA,OCD.2,1.3,34,2019-07-09T00:00:00Z,Soil OCD.2.5 (N2) {rad: 1.3 az: 34} 7/9/19 aw [05],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-14T11:00:00Z,0.0183,5.80833333333333,1.13125,0.0077082872928176775,0.0015416574585635355,0.3,21.4,7.79,OCD
5,7,5,0.28,5,NA,NA,2019-07-16T10:46:00Z,20.9,MK & AW,2019.5s7,5 2019-07-16,0.01761,2019-07-16T12:24:00Z,313.7,0.28,-232.5,NA,20.9,OCD,2,5,N2,19,y19c5,y19c5s7,c5s7,8.2,NA,IC2019,11K101054,OCD.2.N2.5,Otter Creek Demarais,NA,OCD.2,1.3,34,2019-07-09T00:00:00Z,Soil OCD.2.5 (N2) {rad: 1.3 az: 34} 7/9/19 aw [05],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-15T14:09:00Z,0.02702,6.66736111111111,0.859027777777778,-0.010954244139046079,-0.0021908488278092157,0.28,20.9,8.2,OCD
5,8,5,0.28,0,NA,NA,2019-07-18T10:38:00Z,20.3,IA,2019.5s8,5 2019-07-18,0.01714,2019-07-18T10:45:00Z,315,0.28,-214.1,NA,20.4,OCD,2,5,N2,19,y19c5,y19c5s8,c5s8,8.05,NA,IC2019,11K101054,OCD.2.N2.5,Otter Creek Demarais,NA,OCD.2,1.3,34,2019-07-09T00:00:00Z,Soil OCD.2.5 (N2) {rad: 1.3 az: 34} 7/9/19 aw [05],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-16T10:46:00Z,0.01761,8.66180555555556,1.99444444444444,-2.356545961002794e-4,-4.7130919220055885e-5,0.28,20.4,8.05,OCD
5,9,5,NA,0,NA,NA,2019-07-20T15:30:00Z,21.6,IA & AW,2019.5s9,5 2019-07-20,0.08281,2019-07-20T15:27:00Z,329.1,0.22,-218.8,NA,21.4,OCD,2,5,N2,19,y19c5,y19c5s9,c5s9,7.97,NA,IC2019,11K101054,OCD.2.N2.5,Otter Creek Demarais,NA,OCD.2,1.3,34,2019-07-09T00:00:00Z,Soil OCD.2.5 (N2) {rad: 1.3 az: 34} 7/9/19 aw [05],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-18T10:38:00Z,0.01714,10.8645833333333,2.20277777777778,0.029812358133669604,0.005962471626733921,0.22,21.4,7.97,OCD
5,10,5,0.28,NA,NA,NA,2019-07-22T11:00:00Z,20.3,mk,2019.5s10,5 2019-07-22,0.04914,2019-07-22T11:15:00Z,330.1,0.28,-230.4,NA,22.4,OCD,2,5,N2,19,y19c5,y19c5s10,c5s10,7.93,NA,IC2019,11K101054,OCD.2.N2.5,Otter Creek Demarais,NA,OCD.2,1.3,34,2019-07-09T00:00:00Z,Soil OCD.2.5 (N2) {rad: 1.3 az: 34} 7/9/19 aw [05],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-20T15:30:00Z,0.08281,12.6770833333333,1.8125,-0.018576551724137927,-0.0037153103448275856,0.28,22.4,7.93,OCD
5,11,5,0.49,0,NA,NA,2019-07-25T08:30:00Z,20.1,IA & AW,2019.5s11,5 2019-07-25,0.02066,2019-07-25T09:46:00Z,323.7,0.5,-125.9,NA,20.1,OCD,2,5,N2,19,y19c5,y19c5s11,c5s11,7.8,NA,IC2019,11K101054,OCD.2.N2.5,Otter Creek Demarais,NA,OCD.2,1.3,34,2019-07-09T00:00:00Z,Soil OCD.2.5 (N2) {rad: 1.3 az: 34} 7/9/19 aw [05],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-22T11:00:00Z,0.04914,15.5729166666667,2.89583333333333,-0.009834820143884893,-0.0019669640287769785,0.49,20.1,7.8,OCD
5,12,5,0.54,NA,NA,NA,2019-07-26T11:00:00Z,NA,IA & AW,2019.5s12,5 2019-07-26,0.03373,2019-07-26T11:24:00Z,335.1,0.55,-194.4,NA,19.8,OCD,2,5,N2,19,y19c5,y19c5s12,c5s12,8.06,NA,IC2019,11K101054,OCD.2.N2.5,Otter Creek Demarais,NA,OCD.2,1.3,34,2019-07-09T00:00:00Z,Soil OCD.2.5 (N2) {rad: 1.3 az: 34} 7/9/19 aw [05],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-25T08:30:00Z,0.02066,16.6770833333333,1.10416666666667,0.011836981132075472,0.0023673962264150945,0.54,19.8,8.06,OCD
6,0,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,20,AW & MK,2019.6s0,6 2019-07-09,0.005,NA,NA,NA,NA,NA,NA,OCD,2,6,N2,19,y19c6,y19c6s0,c6s0,NA,NA,NA,NA,OCD.2.N2.6,Otter Creek Demarais,NA,OCD.2,1.9,61,2019-07-09T00:00:00Z,Soil OCD.2.6 (N2) {rad: 1.9 az: 61} 7/9/19 aw [06],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-09T18:45:00Z,NA,0,0,NA,NA,NA,20,NA,OCD
6,1,5,0.23,10,NA,NA,2019-07-10T18:45:00Z,NA,AW & MK,2019.6s1,6 2019-07-10,0.01147,2019-07-10T18:59:00Z,259.8,0.25,128.6,NA,19,OCD,2,6,N2,19,y19c6,y19c6s1,c6s1,9.11,NA,IC2019,11K101054,OCD.2.N2.6,Otter Creek Demarais,NA,OCD.2,1.9,61,2019-07-09T00:00:00Z,Soil OCD.2.6 (N2) {rad: 1.9 az: 61} 7/9/19 aw [06],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-09T18:45:00Z,NA,1,1,NA,NA,0.23,19,9.11,OCD
6,2,5,0.33,5,NA,NA,2019-07-11T15:00:00Z,20,AW & IA,2019.6s2,6 2019-07-11,0.01734,2019-07-11T16:34:00Z,266.5,0.35,159,NA,19.5,OCD,2,6,N2,19,y19c6,y19c6s2,c6s2,8.78,NA,IC2019,11K101054,OCD.2.N2.6,Otter Creek Demarais,NA,OCD.2,1.9,61,2019-07-09T00:00:00Z,Soil OCD.2.6 (N2) {rad: 1.9 az: 61} 7/9/19 aw [06],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-10T18:45:00Z,0.01147,1.84375,0.84375,0.006957037037037039,0.001391407407407408,0.33,19.5,8.78,OCD
6,3,5,0.54,0,NA,NA,2019-07-12T18:45:00Z,20,AW,2019.6s3,6 2019-07-12,0.01222,2019-07-12T14:22:00Z,277.8,0.54,46.5,NA,19.9,OCD,2,6,N2,19,y19c6,y19c6s3,c6s3,7.98,NA,IC2019,11K101054,OCD.2.N2.6,Otter Creek Demarais,NA,OCD.2,1.9,61,2019-07-09T00:00:00Z,Soil OCD.2.6 (N2) {rad: 1.9 az: 61} 7/9/19 aw [06],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-11T15:00:00Z,0.01734,3,1.15625,-0.004428108108108109,-8.856216216216219e-4,0.54,19.9,7.98,OCD
6,4,5,0.5,10,NA,NA,2019-07-13T11:21:00Z,20.9,mk,2019.6s4,6 2019-07-13,0.01911,2019-07-13T11:34:00Z,281.3,0.5,-150.6,NA,20.8,OCD,2,6,N2,19,y19c6,y19c6s4,c6s4,8.15,NA,IC2019,11K101054,OCD.2.N2.6,Otter Creek Demarais,NA,OCD.2,1.9,61,2019-07-09T00:00:00Z,Soil OCD.2.6 (N2) {rad: 1.9 az: 61} 7/9/19 aw [06],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-12T18:45:00Z,0.01222,3.69166666666667,0.691666666666667,0.009961445783132529,0.001992289156626506,0.5,20.8,8.15,OCD
6,5,5,0.61,5,NA,NA,2019-07-14T11:00:00Z,21.7,mk,2019.6s5,6 2019-07-14,0.02364,2019-07-14T11:07:00Z,284.7,0.61,-205,NA,21.8,OCD,2,6,N2,19,y19c6,y19c6s5,c6s5,8.26,NA,IC2019,11K101054,OCD.2.N2.6,Otter Creek Demarais,NA,OCD.2,1.9,61,2019-07-09T00:00:00Z,Soil OCD.2.6 (N2) {rad: 1.9 az: 61} 7/9/19 aw [06],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-13T11:21:00Z,0.01911,4.67708333333333,0.985416666666667,0.004597040169133195,9.19408033826639e-4,0.61,21.8,8.26,OCD
6,6,5,0.51,NA,NA,NA,2019-07-15T14:09:00Z,21.5,MK,2019.6s6,6 2019-07-15,0.02171,2019-07-15T14:22:00Z,290.3,0.52,-41.4,NA,21.5,OCD,2,6,N2,19,y19c6,y19c6s6,c6s6,7.58,NA,IC2019,11K101054,OCD.2.N2.6,Otter Creek Demarais,NA,OCD.2,1.9,61,2019-07-09T00:00:00Z,Soil OCD.2.6 (N2) {rad: 1.9 az: 61} 7/9/19 aw [06],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-14T11:00:00Z,0.02364,5.80833333333333,1.13125,-0.0017060773480662992,-3.4121546961325986e-4,0.51,21.5,7.58,OCD
6,7,5,0.18,10,NA,NA,2019-07-16T10:46:00Z,20.9,MK & AW,2019.6s7,6 2019-07-16,0.02233,2019-07-16T12:21:00Z,292.9,0.17,-183,NA,20.9,OCD,2,6,N2,19,y19c6,y19c6s7,c6s7,8.16,NA,IC2019,11K101054,OCD.2.N2.6,Otter Creek Demarais,NA,OCD.2,1.9,61,2019-07-09T00:00:00Z,Soil OCD.2.6 (N2) {rad: 1.9 az: 61} 7/9/19 aw [06],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-15T14:09:00Z,0.02171,6.66736111111111,0.859027777777778,7.217461600646715e-4,1.443492320129343e-4,0.18,20.9,8.16,OCD
6,8,5,0.59,0,NA,NA,2019-07-18T10:38:00Z,20.3,IA,2019.6s8,6 2019-07-18,0.029760000000000002,2019-07-18T10:46:00Z,299.5,0.59,-178.7,NA,20.3,OCD,2,6,N2,19,y19c6,y19c6s8,c6s8,7.88,NA,IC2019,11K101054,OCD.2.N2.6,Otter Creek Demarais,NA,OCD.2,1.9,61,2019-07-09T00:00:00Z,Soil OCD.2.6 (N2) {rad: 1.9 az: 61} 7/9/19 aw [06],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-16T10:46:00Z,0.02233,8.66180555555556,1.99444444444444,0.003725348189415043,7.450696378830087e-4,0.59,20.3,7.88,OCD
6,9,5,NA,0,NA,NA,2019-07-20T15:30:00Z,21.6,IA & AW,2019.6s9,6 2019-07-20,0.04033,2019-07-20T15:28:00Z,297.9,0.62,-196.3,NA,21.7,OCD,2,6,N2,19,y19c6,y19c6s9,c6s9,8,NA,IC2019,11K101054,OCD.2.N2.6,Otter Creek Demarais,NA,OCD.2,1.9,61,2019-07-09T00:00:00Z,Soil OCD.2.6 (N2) {rad: 1.9 az: 61} 7/9/19 aw [06],NA,NA,NA,NA,NA,NA,NA,2019-07-09T18:45:00Z,2019-07-18T10:38:00Z,0.029760000000000002,10.8645833333333,2.20277777777778,0.004798486759142495,9.59697351828499e-4,0.62,21.7,8,OCD
